13345481195360095957	322205.608668314875104	5157901.971869375556707	978.364985163204778	-9999.000000000000000	-9999.000000000000000	-9999.000000000000000	E:/PIE-UAV/昆明BD联勤保障培训与展示会/模拟实时写入影像程序/python/copy_output_images/IMG_0466.JPG
14051937596456953733	322171.702410922094714	5157879.192473077215254	978.135011441647634	-9999.000000000000000	-9999.000000000000000	-9999.000000000000000	E:/PIE-UAV/昆明BD联勤保障培训与展示会/模拟实时写入影像程序/python/copy_output_images/IMG_0467.JPG
10564368665534693481	322138.252362537779845	5157858.368232265114784	976.531986531986490	-9999.000000000000000	-9999.000000000000000	-9999.000000000000000	E:/PIE-UAV/昆明BD联勤保障培训与展示会/模拟实时写入影像程序/python/copy_output_images/IMG_0468.JPG
11607517591124518748	322102.042258382774889	5157829.796255404129624	979.036011080332401	-9999.000000000000000	-9999.000000000000000	-9999.000000000000000	E:/PIE-UAV/昆明BD联勤保障培训与展示会/模拟实时写入影像程序/python/copy_output_images/IMG_0469.JPG
11088156950361947632	322070.720130053930916	5157803.605089982040226	979.341981132075489	-9999.000000000000000	-9999.000000000000000	-9999.000000000000000	E:/PIE-UAV/昆明BD联勤保障培训与展示会/模拟实时写入影像程序/python/copy_output_images/IMG_0470.JPG
14096989118040769483	322063.697757276007906	5157926.074893957003951	978.114989733059588	-9999.000000000000000	-9999.000000000000000	-9999.000000000000000	E:/PIE-UAV/昆明BD联勤保障培训与展示会/模拟实时写入影像程序/python/copy_output_images/IMG_0473.JPG
11568371394891170319	322087.764940803986974	5157943.260233143344522	979.799019607843093	-9999.000000000000000	-9999.000000000000000	-9999.000000000000000	E:/PIE-UAV/昆明BD联勤保障培训与展示会/模拟实时写入影像程序/python/copy_output_images/IMG_0474.JPG
6985959363861033722	322112.234381090500392	5157958.476548859849572	977.564024390243958	-9999.000000000000000	-9999.000000000000000	-9999.000000000000000	E:/PIE-UAV/昆明BD联勤保障培训与展示会/模拟实时写入影像程序/python/copy_output_images/IMG_0475.JPG
14299311833915992295	322137.449107607128099	5157977.385410695336759	975.932011331444755	-9999.000000000000000	-9999.000000000000000	-9999.000000000000000	E:/PIE-UAV/昆明BD联勤保障培训与展示会/模拟实时写入影像程序/python/copy_output_images/IMG_0476.JPG
7574683265985210441	322262.546438448247500	5157884.283889553509653	981.107969151671000	-9999.000000000000000	-9999.000000000000000	-9999.000000000000000	E:/PIE-UAV/昆明BD联勤保障培训与展示会/模拟实时写入影像程序/python/copy_output_images/IMG_0496.JPG
14972003107947177204	322219.690942725283094	5157859.821138240396976	980.872987477638617	-9999.000000000000000	-9999.000000000000000	-9999.000000000000000	E:/PIE-UAV/昆明BD联勤保障培训与展示会/模拟实时写入影像程序/python/copy_output_images/IMG_0497.JPG
17894223832673910944	322188.224307343014516	5157829.474438011646271	978.603030303030323	-9999.000000000000000	-9999.000000000000000	-9999.000000000000000	E:/PIE-UAV/昆明BD联勤保障培训与展示会/模拟实时写入影像程序/python/copy_output_images/IMG_0498.JPG
8144322449123861785	322156.595639885694254	5157806.672613591887057	978.244019138756016	-9999.000000000000000	-9999.000000000000000	-9999.000000000000000	E:/PIE-UAV/昆明BD联勤保障培训与展示会/模拟实时写入影像程序/python/copy_output_images/IMG_0499.JPG
3409219343562513899	322114.299555567093194	5157784.829755134880543	979.181034482758605	-9999.000000000000000	-9999.000000000000000	-9999.000000000000000	E:/PIE-UAV/昆明BD联勤保障培训与展示会/模拟实时写入影像程序/python/copy_output_images/IMG_0500.JPG
